nama_prodi,name_university,type,rataan,min_val,max_val
PENDIDIKAN BHS & SASTRA JEPANG,UNIVERSITAS BRAWIJAYA,humanities,574.1226785714285,541.05,618.4549999999999
PENDIDIKAN BHS & SASTRA INDONESIA,UNIVERSITAS BRAWIJAYA,humanities,572.9087499999999,547.03,632.16
ADMINISTRASI PENDIDIKAN,UNIVERSITAS BRAWIJAYA,humanities,580.4807812500001,556.42,652.34
SENI RUPA MURNI,UNIVERSITAS BRAWIJAYA,humanities,555.3122916666666,501.94499999999994,607.97
SASTRA CINA,UNIVERSITAS BRAWIJAYA,humanities,587.58234375,560.145,631.285
ANTROPOLOGI SOSIAL,UNIVERSITAS BRAWIJAYA,humanities,606.4723214285714,583.67,648.185
KEWIRAUSAHAAN,UNIVERSITAS BRAWIJAYA,humanities,611.6558928571428,582.045,648.27
PENDIDIKAN MATEMATIKA  ,UNIVERSITAS NEGERI MALANG,science,593.7871428571427,561.875,703.05
PENDIDIKAN FISIKA  ,UNIVERSITAS NEGERI MALANG,science,571.2721698113206,539.025,653.4499999999999
PENDIDIKAN KIMIA ,UNIVERSITAS NEGERI MALANG,science,591.8595454545455,556.25,655.4499999999999
PENDIDIKAN BIOLOGI ,UNIVERSITAS NEGERI MALANG,science,579.2454545454545,552.0,649.75
PENDIDIKAN TEKNIK MESIN ,UNIVERSITAS NEGERI MALANG,science,522.75,482.04999999999995,577.4
PENDIDIKAN TEKNIK BANGUNAN ,UNIVERSITAS NEGERI MALANG,science,549.5049999999999,529.925,612.6999999999999
PENDIDIKAN TEKNIK INFORMATIKA ,UNIVERSITAS NEGERI MALANG,science,548.1472222222224,523.25,631.65
PENDIDIKAN TEKNIK OTOMOTIF ,UNIVERSITAS NEGERI MALANG,science,499.9940217391304,439.75,587.35
ILMU KEOLAHRAGAAN ,UNIVERSITAS NEGERI MALANG,science,526.7569767441861,500.5,587.95
MATEMATIKA ,UNIVERSITAS NEGERI MALANG,science,590.8082142857143,561.025,660.925
FISIKA ,UNIVERSITAS NEGERI MALANG,science,574.4795833333333,545.775,644.65
KIMIA ,UNIVERSITAS NEGERI MALANG,science,591.1136363636364,569.575,632.0999999999999
BIOLOGI ,UNIVERSITAS NEGERI MALANG,science,587.7527272727273,559.775,678.65
PENDIDIKAN TEKNIK ELEKTRO ,UNIVERSITAS NEGERI MALANG,science,536.7499999999999,503.04999999999995,646.025
TEKNIK SIPIL,UNIVERSITAS NEGERI MALANG,science,596.3196428571429,570.925,656.5
PENDIDIKAN ILMU PENGETAHUAN ALAM,UNIVERSITAS NEGERI MALANG,science,570.7754716981132,545.825,693.9
ILMU KESEHATAN MASYARAKAT,UNIVERSITAS NEGERI MALANG,science,584.4525,562.4499999999999,645.9
TEKNIK MESIN,UNIVERSITAS NEGERI MALANG,science,591.1258333333333,565.8,653.025
TEKNIK ELEKTRO,UNIVERSITAS NEGERI MALANG,science,589.6377777777777,565.125,653.025
TEKNIK INFORMATIKA,UNIVERSITAS NEGERI MALANG,science,606.6500000000001,587.3249999999999,665.0749999999999
TEKNIK INDUSTRI,UNIVERSITAS NEGERI MALANG,science,595.1891666666668,573.9,639.175
BIMBINGAN DAN KONSELING ,UNIVERSITAS NEGERI MALANG,humanities,562.2925471698112,532.995,619.25
PENDIDIKAN JASMANI DAN KESEHATAN ,UNIVERSITAS NEGERI MALANG,humanities,487.3552631578946,389.97499999999997,579.215
TEKNOLOGI PENDIDIKAN ,UNIVERSITAS NEGERI MALANG,humanities,568.5902727272727,534.62,641.97
PENDIDIKAN LUAR SEKOLAH ,UNIVERSITAS NEGERI MALANG,humanities,534.278679245283,487.87499999999994,635.74
ADMINISTRASI PENDIDIKAN ,UNIVERSITAS NEGERI MALANG,humanities,558.3818867924527,530.39,636.9449999999999
PENDIDIKAN GURU SEKOLAH DASAR,UNIVERSITAS NEGERI MALANG,humanities,544.9518,507.82499999999993,639.1049999999999
PENDIDIKAN GURU PEND. ANAK USIA DINI,UNIVERSITAS NEGERI MALANG,humanities,498.7200833333334,373.41499999999996,601.015
PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN  ,UNIVERSITAS NEGERI MALANG,humanities,544.8299374999999,509.63,635.3499999999999
"PEND. BAHASA, SASTRA INDONESIA & DAERAH ",UNIVERSITAS NEGERI MALANG,humanities,553.5434,520.5899999999999,656.7349999999999
PENDIDIKAN BAHASA INGGRIS ,UNIVERSITAS NEGERI MALANG,humanities,584.1701666666667,544.545,678.7149999999999
PENDIDIKAN BAHASA ARAB ,UNIVERSITAS NEGERI MALANG,humanities,533.2897777777778,453.43499999999995,664.05
PENDIDIKAN SENI RUPA  ,UNIVERSITAS NEGERI MALANG,humanities,520.6244047619048,432.92499999999995,593.8349999999999
PENDIDIKAN BAHASA JERMAN   ,UNIVERSITAS NEGERI MALANG,humanities,551.9372368421053,520.63,611.685
PENDIDIKAN SENI TARI DAN MUSIK ,UNIVERSITAS NEGERI MALANG,humanities,497.10599999999994,418.92999999999995,583.145
PENDIDIKAN SEJARAH  ,UNIVERSITAS NEGERI MALANG,humanities,561.8626428571429,520.275,652.74
PENDIDIKAN EKONOMI  ,UNIVERSITAS NEGERI MALANG,humanities,563.8230714285714,522.15,656.95
PENDIDIKAN TATA NIAGA ,UNIVERSITAS NEGERI MALANG,humanities,530.0446666666667,491.97,589.5749999999999
PENDIDIKAN ADMINISTRASI PERKANTORAN ,UNIVERSITAS NEGERI MALANG,humanities,552.3878124999999,518.9749999999999,650.665
PENDIDIKAN AKUNTANSI ,UNIVERSITAS NEGERI MALANG,humanities,559.7965,522.15,658.785
PENDIDIKAN TATA BOGA ,UNIVERSITAS NEGERI MALANG,humanities,557.4434999999999,533.145,663.1349999999999
PENDIDIKAN TATA BUSANA ,UNIVERSITAS NEGERI MALANG,humanities,553.8563333333333,516.63,630.5849999999999
PSIKOLOGI ,UNIVERSITAS NEGERI MALANG,humanities,603.19195,574.535,678.7149999999999
BAHASA DAN SASTRA INDONESIA ,UNIVERSITAS NEGERI MALANG,humanities,555.7784848484848,511.525,632.16
BAHASA DAN SASTRA INGGRIS ,UNIVERSITAS NEGERI MALANG,humanities,597.8398333333332,577.795,669.22
ILMU SEJARAH ,UNIVERSITAS NEGERI MALANG,humanities,586.89375,554.32,639.01
DESAIN KOMUNIKASI VISUAL ,UNIVERSITAS NEGERI MALANG,humanities,585.9276666666666,555.95,647.0049999999999
AKUNTANSI  ,UNIVERSITAS NEGERI MALANG,humanities,598.8597,573.5349999999999,681.03
EKONOMI DAN STUDI PEMBANGUNAN ,UNIVERSITAS NEGERI MALANG,humanities,591.5255714285713,568.43,656.9749999999999
MANAJEMEN ,UNIVERSITAS NEGERI MALANG,humanities,592.60325,565.3249999999999,685.49
PENDIDIKAN LUAR BIASA ,UNIVERSITAS NEGERI MALANG,humanities,530.6357407407406,492.91999999999996,601.62
PENDIDIKAN GEOGRAFI  ,UNIVERSITAS NEGERI MALANG,humanities,561.0414999999999,527.12,624.66
PENDIDIKAN BAHASA MANDARIN,UNIVERSITAS NEGERI MALANG,humanities,548.8124,509.27,640.27
PENDIDIKAN ILMU PENGETAHUAN SOSIAL,UNIVERSITAS NEGERI MALANG,humanities,564.0425,532.4599999999999,658.785
PENDIDIKAN KEPELATIHAN OLAHRAGA,UNIVERSITAS NEGERI MALANG,humanities,499.65,430.895,578.675
GEOGRAFI,UNIVERSITAS NEGERI MALANG,humanities,600.18175,570.2249999999999,673.53
PENDIDIKAN SOSIOLOGI,UNIVERSITAS NEGERI MALANG,humanities,568.6495283018867,540.975,652.7149999999999
ILMU PERPUSTAKAAN,UNIVERSITAS NEGERI MALANG,humanities,575.3948484848486,548.27,629.745
MATEMATIKA,UNIVERSITAS ISLAM NEGERI MALANG,science,547.5310606060606,513.45,604.4749999999999
BIOLOGI,UNIVERSITAS ISLAM NEGERI MALANG,science,562.6212121212121,527.375,679.875
KIMIA,UNIVERSITAS ISLAM NEGERI MALANG,science,566.8212121212122,532.375,642.875
FISIKA,UNIVERSITAS ISLAM NEGERI MALANG,science,547.867,522.6999999999999,590.8499999999999
TEKNIK INFORMATIKA,UNIVERSITAS ISLAM NEGERI MALANG,science,560.4694444444443,529.0,649.8499999999999
TEKNIK ARSITEKTUR,UNIVERSITAS ISLAM NEGERI MALANG,science,567.0485294117647,537.375,615.175
FARMASI,UNIVERSITAS ISLAM NEGERI MALANG,science,598.3083333333333,562.425,688.425
PENDIDIKAN DOKTER,UNIVERSITAS ISLAM NEGERI MALANG,science,666.4608333333333,642.5999999999999,700.3249999999999
PENDIDIKAN IPS,UNIVERSITAS ISLAM NEGERI MALANG,humanities,523.3752272727272,467.375,664.05
BAHASA DAN SASTRA INGGRIS,UNIVERSITAS ISLAM NEGERI MALANG,humanities,521.0718859649123,406.365,623.635
PSIKOLOGI,UNIVERSITAS ISLAM NEGERI MALANG,humanities,550.2426492537312,510.91499999999996,624.855
MANAJEMEN,UNIVERSITAS ISLAM NEGERI MALANG,humanities,553.929328358209,520.435,639.3799999999999
AKUNTANSI,UNIVERSITAS ISLAM NEGERI MALANG,humanities,553.466287878788,526.425,631.31
PERPUSTAKAAN DAN ILMU INFORMASI,UNIVERSITAS ISLAM NEGERI MALANG,humanities,524.3087499999999,494.025,623.14
PENDIDIKAN DOKTER,UNIVERSITAS AIRLANGGA,science,720.03325,685.05,794.7249999999999
PENDIDIKAN DOKTER GIGI,UNIVERSITAS AIRLANGGA,science,674.78125,645.5749999999999,740.525
PENDIDIKAN APOTEKER,UNIVERSITAS AIRLANGGA,science,655.2797499999998,624.875,727.15
KEDOKTERAN HEWAN,UNIVERSITAS AIRLANGGA,science,612.837,582.175,682.4499999999999
MATEMATIKA,UNIVERSITAS AIRLANGGA,science,609.6893749999999,586.425,679.7249999999999
BIOLOGI,UNIVERSITAS AIRLANGGA,science,610.7749999999999,575.4,729.9499999999999
FISIKA,UNIVERSITAS AIRLANGGA,science,586.79,558.75,635.675
KIMIA,UNIVERSITAS AIRLANGGA,science,625.5506250000001,597.3249999999999,676.9749999999999
KESEHATAN MASYARAKAT,UNIVERSITAS AIRLANGGA,science,622.6138392857143,594.8249999999999,668.15
PENDIDIKAN NERS,UNIVERSITAS AIRLANGGA,science,602.255,572.925,708.5749999999999
BUDIDAYA PERAIRAN,UNIVERSITAS AIRLANGGA,science,575.7249999999999,543.9499999999999,708.5749999999999
PENDIDIKAN BIDAN,UNIVERSITAS AIRLANGGA,science,601.6858333333333,583.0,631.6999999999999
TEKNOBIOMEDIK,UNIVERSITAS AIRLANGGA,science,664.90546875,635.975,720.9499999999999
ILMU DAN TEKNOLOGI LINGKUNGAN,UNIVERSITAS AIRLANGGA,science,636.9195312499999,614.9749999999999,707.2249999999999
SISTEM INFORMASI,UNIVERSITAS AIRLANGGA,science,653.6734374999999,631.775,736.625
STATISTIKA,UNIVERSITAS AIRLANGGA,science,633.36328125,613.625,694.625
ILMU GIZI,UNIVERSITAS AIRLANGGA,science,633.9703125,609.625,674.375
PENDIDIKAN DOKTER HEWAN (PSDKU BANYUWANGI),UNIVERSITAS AIRLANGGA,science,578.5525,551.375,640.0999999999999
KESEHATAN MASYARAKAT (PSDKU BANYUWANGI),UNIVERSITAS AIRLANGGA,science,575.2749999999999,555.65,642.75
BUDIDAYA PERAIRAN (PSDKU BANYUWANGI),UNIVERSITAS AIRLANGGA,science,523.64125,495.575,572.025
TEKNOLOGI INDUSTRI HASIL PERIKANAN,UNIVERSITAS AIRLANGGA,science,571.5817708333333,543.9499999999999,665.75
ILMU HUKUM,UNIVERSITAS AIRLANGGA,humanities,634.141971153846,609.1599999999999,714.685
ILMU ADMINISTRASI NEGARA,UNIVERSITAS AIRLANGGA,humanities,611.5308333333332,589.8199999999999,669.8
PSIKOLOGI,UNIVERSITAS AIRLANGGA,humanities,641.289375,616.0799999999999,684.2099999999999
SOSIOLOGI,UNIVERSITAS AIRLANGGA,humanities,609.32275,579.9,658.3349999999999
ILMU POLITIK,UNIVERSITAS AIRLANGGA,humanities,613.85075,588.47,653.295
ILMU HUBUNGAN INTERNASIONAL,UNIVERSITAS AIRLANGGA,humanities,657.9019791666666,630.905,747.9499999999999
ANTROPOLOGI SOSIAL,UNIVERSITAS AIRLANGGA,humanities,604.151625,581.7950000000001,678.275
EKONOMI PEMBANGUNAN,UNIVERSITAS AIRLANGGA,humanities,633.8594999999999,597.915,693.8549999999999
MANAJEMEN,UNIVERSITAS AIRLANGGA,humanities,640.7115,611.8499999999999,696.2099999999999
AKUNTANSI,UNIVERSITAS AIRLANGGA,humanities,641.6995000000001,612.0799999999999,708.0799999999999
ILMU KOMUNIKASI,UNIVERSITAS AIRLANGGA,humanities,634.5460416666666,606.28,688.185
ILMU SEJARAH,UNIVERSITAS AIRLANGGA,humanities,593.0061111111112,562.55,644.105
ILMU INFORMASI DAN PERPUSTAKAAN,UNIVERSITAS AIRLANGGA,humanities,597.92425,567.745,637.405
SASTRA INGGRIS,UNIVERSITAS AIRLANGGA,humanities,605.72475,576.095,683.635
SASTRA INDONESIA,UNIVERSITAS AIRLANGGA,humanities,579.1125781249999,544.3549999999999,646.06
SASTRA JEPANG,UNIVERSITAS AIRLANGGA,humanities,593.2216071428571,565.8499999999999,642.2249999999999
EKONOMI ISLAM,UNIVERSITAS AIRLANGGA,humanities,611.1290555555555,580.02,708.145
AKUNTANSI (PSDKU BANYUWANGI),UNIVERSITAS AIRLANGGA,humanities,572.23375,515.025,665.515
FISIKA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,623.8088541666667,591.65,718.75
MATEMATIKA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,637.7639423076923,603.2,760.625
STATISTIKA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,656.8754166666665,629.4749999999999,707.925
KIMIA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,630.0192708333333,602.9,681.05
BIOLOGI,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,610.21375,578.025,692.8
TEKNIK MESIN,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,668.290625,630.9499999999999,758.2249999999999
TEKNIK ELEKTRO,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,670.2153645833333,633.8,773.175
TEKNIK KIMIA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,686.9715624999999,651.025,778.05
TEKNIK FISIKA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,652.2927083333333,622.5,747.675
TEKNIK INDUSTRI,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,681.910625,656.775,758.9
TEKNIK MATERIAL,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,657.5960937499999,628.375,721.675
TEKNIK SIPIL,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,678.9666666666667,652.15,746.275
ARSITEKTUR,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,668.5037500000001,639.225,725.025
TEKNIK LINGKUNGAN,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,667.0630208333333,639.625,758.9
TEKNIK GEOMATIKA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,635.6442708333333,608.75,717.4
PERENCANAAN WILAYAH DAN KOTA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,655.2806818181817,623.975,746.275
TEKNIK PERKAPALAN,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,658.1277777777776,614.875,730.525
TEKNIK KELAUTAN,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,640.1350961538462,611.8,736.9
TEKNIK SISTEM PERKAPALAN,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,645.9331730769229,612.325,694.6999999999999
INFORMATIKA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,685.6025,657.7249999999999,780.775
SISTEM INFORMASI,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,670.4741666666665,642.0999999999999,739.5749999999999
DESAIN PRODUK INDUSTRI,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,629.925,606.3499999999999,680.925
TEKNIK TRANSPORTASI LAUT,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,622.3199999999999,604.125,672.5749999999999
TEK. SIST PERKAPALAN (GLR GANDA ITS-JERMAN),INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,655.6645833333333,625.6999999999999,707.3
TEKNIK KOMPUTER,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,651.509375,625.625,711.675
TEKNIK GEOFISIKA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,645.3375,624.85,670.125
DESAIN INTERIOR,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,627.8864583333333,610.4,660.0999999999999
TEKNIK BIOMEDIK,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,665.9789062499999,641.525,722.75
SAINS AKTUARIA,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,670.628125,646.375,740.675
TEKNOLOGI INFORMASI,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,653.7,634.65,683.7249999999999
DESAIN KOMUNIKASI VISUAL,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,science,638.55,612.5,732.775
MANAJEMEN BISNIS,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,humanities,643.4605208333334,615.18,694.655
STUDI PEMBANGUNAN,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,humanities,638.5564999999999,615.525,707.845
PEND. MATEMATIKA,UNIVERSITAS NEGERI SURABAYA,science,590.6688888888889,566.175,639.3
PEND. FISIKA,UNIVERSITAS NEGERI SURABAYA,science,571.053888888889,543.425,638.8
PEND. KIMIA,UNIVERSITAS NEGERI SURABAYA,science,584.8711111111111,552.425,633.425
PEND. BIOLOGI,UNIVERSITAS NEGERI SURABAYA,science,579.2633333333334,551.5999999999999,645.3249999999999
MATEMATIKA,UNIVERSITAS NEGERI SURABAYA,science,587.690625,567.275,630.75
FISIKA,UNIVERSITAS NEGERI SURABAYA,science,572.35703125,550.25,693.9
KIMIA,UNIVERSITAS NEGERI SURABAYA,science,592.7890624999999,566.825,641.175
BIOLOGI,UNIVERSITAS NEGERI SURABAYA,science,589.2310606060607,555.95,693.875
PEND. SAINS,UNIVERSITAS NEGERI SURABAYA,science,571.0296511627905,550.3,619.95
PEND. TEKNIK ELEKTRO,UNIVERSITAS NEGERI SURABAYA,science,548.9604166666664,508.1,669.3499999999999
PEND. TEKNIK MESIN,UNIVERSITAS NEGERI SURABAYA,science,529.817361111111,499.75,566.15
PEND. TEKNIK BANGUNAN,UNIVERSITAS NEGERI SURABAYA,science,548.0305555555555,534.15,574.2
ILMU KEOLAHRAGAAN,UNIVERSITAS NEGERI SURABAYA,science,493.20277777777784,408.04999999999995,577.5749999999999
TEKNIK SIPIL,UNIVERSITAS NEGERI SURABAYA,science,580.3979166666666,558.05,627.125
PENDIDIKAN TEKNOLOGI INFORMASI,UNIVERSITAS NEGERI SURABAYA,science,548.2506944444444,525.675,612.95
TEKNIK ELEKTRO,UNIVERSITAS NEGERI SURABAYA,science,565.7312499999999,536.55,619.125
TEKNIK MESIN,UNIVERSITAS NEGERI SURABAYA,science,559.8012195121951,534.5999999999999,600.65
SISTEM INFORMASI,UNIVERSITAS NEGERI SURABAYA,science,577.0384259259258,554.5999999999999,612.4
TEKNIK INFORMATIKA,UNIVERSITAS NEGERI SURABAYA,science,576.5236111111111,552.025,638.8249999999999
GIZI,UNIVERSITAS NEGERI SURABAYA,science,594.2881944444446,563.175,639.55
PSIKOLOGI PENDIDIKAN DAN BIMBINGAN,UNIVERSITAS NEGERI SURABAYA,humanities,564.0415853658536,538.2549999999999,597.49
KURIKULUM DAN TEKNOLOGI PENDIDIKAN,UNIVERSITAS NEGERI SURABAYA,humanities,559.2321951219511,525.885,641.97
PENDIDIKAN LUAR SEKOLAH,UNIVERSITAS NEGERI SURABAYA,humanities,524.4551219512196,484.65999999999997,595.4
PENDI. LUAR BIASA,UNIVERSITAS NEGERI SURABAYA,humanities,529.524756097561,489.17499999999995,595.4
PGSD,UNIVERSITAS NEGERI SURABAYA,humanities,554.685,518.305,634.92
PSIKOLOGI,UNIVERSITAS NEGERI SURABAYA,humanities,591.9468888888889,564.3,675.7049999999999
PG-PAUD,UNIVERSITAS NEGERI SURABAYA,humanities,522.3724390243901,461.53,596.505
P. BAHASA DAN SASTRA INDONESIA,UNIVERSITAS NEGERI SURABAYA,humanities,537.3158196721312,511.21999999999997,645.5099999999999
P. BAHASA INGGRIS,UNIVERSITAS NEGERI SURABAYA,humanities,579.8633720930233,544.6099999999999,650.66
P. BAHASA JERMAN,UNIVERSITAS NEGERI SURABAYA,humanities,561.7916666666666,525.635,616.9099999999999
P. BAHASA JEPANG,UNIVERSITAS NEGERI SURABAYA,humanities,566.1233333333332,535.265,634.02
P. BAHASA DAERAH (JAWA),UNIVERSITAS NEGERI SURABAYA,humanities,531.0348780487805,498.155,615.54
P. SENI RUPA,UNIVERSITAS NEGERI SURABAYA,humanities,500.3878571428571,424.715,567.615
P. SENDRATASIK,UNIVERSITAS NEGERI SURABAYA,humanities,502.7972857142858,405.275,622.7349999999999
SASTRA INDONESIA,UNIVERSITAS NEGERI SURABAYA,humanities,572.6721428571428,546.5799999999999,634.3599999999999
SASTRA INGGRIS,UNIVERSITAS NEGERI SURABAYA,humanities,582.3609722222221,557.155,643.975
SASTRA JERMAN,UNIVERSITAS NEGERI SURABAYA,humanities,582.786111111111,568.6299999999999,616.9099999999999
PEND. PANCASILA DAN KEWARGANEGARAAN,UNIVERSITAS NEGERI SURABAYA,humanities,548.6893902439024,513.5999999999999,632.79
P. GEOGRAFI,UNIVERSITAS NEGERI SURABAYA,humanities,557.5896341463415,518.53,627.535
PEND. SEJARAH,UNIVERSITAS NEGERI SURABAYA,humanities,559.9745121951219,522.615,619.4599999999999
SOSIOLOGI,UNIVERSITAS NEGERI SURABAYA,humanities,585.251,560.5,637.04
ILMU ADMINISTRASI NEGARA,UNIVERSITAS NEGERI SURABAYA,humanities,577.9318888888888,556.37,636.01
"PEND. JASMANI, KESEHATAN DAN REKREASI",UNIVERSITAS NEGERI SURABAYA,humanities,494.51196969696963,386.06499999999994,574.595
PEND. KEPELATIHAN OLAHRAGA,UNIVERSITAS NEGERI SURABAYA,humanities,497.29066666666665,392.28999999999996,569.175
P. EKONOMI,UNIVERSITAS NEGERI SURABAYA,humanities,557.799074074074,538.565,596.125
MANAJEMEN,UNIVERSITAS NEGERI SURABAYA,humanities,586.0591911764706,558.74,661.87
AKUNTANSI,UNIVERSITAS NEGERI SURABAYA,humanities,599.3358333333333,563.26,708.0799999999999
PEND. TATA RIAS,UNIVERSITAS NEGERI SURABAYA,humanities,536.8854166666666,507.32000000000005,592.3249999999999
MANAJEMEN PENDIDIKAN,UNIVERSITAS NEGERI SURABAYA,humanities,544.2825609756096,518.7599999999999,586.29
ILMU HUKUM,UNIVERSITAS NEGERI SURABAYA,humanities,583.4543333333332,555.905,628.49
PEND. BAHASA MANDARIN,UNIVERSITAS NEGERI SURABAYA,humanities,543.1279166666667,502.9799999999999,616.895
PEND. TATA BOGA,UNIVERSITAS NEGERI SURABAYA,humanities,545.4069444444444,515.515,612.865
PEND. TATA BUSANA,UNIVERSITAS NEGERI SURABAYA,humanities,529.0581944444444,502.025,601.685
PEND. AKUNTANSI,UNIVERSITAS NEGERI SURABAYA,humanities,544.5020370370369,518.515,603.115
PEND. TATA NIAGA,UNIVERSITAS NEGERI SURABAYA,humanities,523.8212962962963,493.03999999999996,577.75
PEND. ADM. PERKANTORAN,UNIVERSITAS NEGERI SURABAYA,humanities,547.0146296296297,522.49,591.595
ILMU KOMUNIKASI,UNIVERSITAS NEGERI SURABAYA,humanities,589.8556666666666,562.545,653.3599999999999
SENI MUSIK,UNIVERSITAS NEGERI SURABAYA,humanities,490.48775862068953,415.85499999999996,554.635
DESAIN KOMUNIKASI VISUAL,UNIVERSITAS NEGERI SURABAYA,humanities,564.4936111111111,535.93,643.925
SENI RUPA MURNI,UNIVERSITAS NEGERI SURABAYA,humanities,510.2585714285715,435.5999999999999,599.3299999999999
EKONOMI ISLAM,UNIVERSITAS NEGERI SURABAYA,humanities,572.6291666666666,539.64,627.5
PEND. ILMU PENGETAHUAN SOSIAL,UNIVERSITAS NEGERI SURABAYA,humanities,548.3415853658535,519.26,590.31
EKONOMI,UNIVERSITAS NEGERI SURABAYA,humanities,588.5362499999999,556.9,689.02
AGROEKOTEKNOLOGI,UNIVERSITAS TRUNOJOYO MADURA,science,512.791544117647,480.875,589.175
AGRIBISNIS,UNIVERSITAS TRUNOJOYO MADURA,science,518.1216911764706,483.4,575.8
TEKNOLOGI INDUSTRI PERTANIAN,UNIVERSITAS TRUNOJOYO MADURA,science,493.50042372881353,373.65,641.175
ILMU KELAUTAN,UNIVERSITAS TRUNOJOYO MADURA,science,523.0500000000001,487.375,597.85
TEKNIK INDUSTRI,UNIVERSITAS TRUNOJOYO MADURA,science,529.121,482.92499999999995,626.4
TEKNIK INFORMATIKA,UNIVERSITAS TRUNOJOYO MADURA,science,525.647,480.79999999999995,670.55
TEKNIK ELEKTRO,UNIVERSITAS TRUNOJOYO MADURA,science,505.5595238095238,427.25,581.325
PENDIDIKAN INFORMATIKA,UNIVERSITAS TRUNOJOYO MADURA,science,495.69999999999993,414.15,579.15
PENDIDIKAN ILMU PENGETAHUAN ALAM,UNIVERSITAS TRUNOJOYO MADURA,science,521.8878124999999,468.6,616.6
MANAJEMEN SUMBERDAYA PERAIRAN,UNIVERSITAS TRUNOJOYO MADURA,science,517.8933333333333,483.775,632.2249999999999
TEKNIK MESIN,UNIVERSITAS TRUNOJOYO MADURA,science,499.01891891891876,409.72499999999997,626.4
TEKNIK MEKATRONIKA,UNIVERSITAS TRUNOJOYO MADURA,science,498.1262195121952,433.65,555.4
SISTEM INFORMASI,UNIVERSITAS TRUNOJOYO MADURA,science,510.1047500000001,475.32499999999993,593.5
ILMU HUKUM,UNIVERSITAS TRUNOJOYO MADURA,humanities,506.4215,384.12499999999994,658.615
SASTRA INGGRIS,UNIVERSITAS TRUNOJOYO MADURA,humanities,517.8198648648648,431.32499999999993,612.465
SOSIOLOGI,UNIVERSITAS TRUNOJOYO MADURA,humanities,508.47299999999996,443.36,575.1299999999999
ILMU KOMUNIKASI,UNIVERSITAS TRUNOJOYO MADURA,humanities,507.7748192771085,424.50499999999994,624.84
MANAJEMEN,UNIVERSITAS TRUNOJOYO MADURA,humanities,504.9389312977099,413.83500000000004,597.9449999999999
AKUNTANSI,UNIVERSITAS TRUNOJOYO MADURA,humanities,513.3268932038835,376.995,629.5699999999999
EKONOMI PEMBANGUNAN,UNIVERSITAS TRUNOJOYO MADURA,humanities,500.22331460674167,376.995,588.43
PSIKOLOGI,UNIVERSITAS TRUNOJOYO MADURA,humanities,511.28565217391315,411.83,599.15
PGSD,UNIVERSITAS TRUNOJOYO MADURA,humanities,506.48210144927526,433.405,582.095
HUKUM BISNIS SYARIAH,UNIVERSITAS TRUNOJOYO MADURA,humanities,504.0109999999999,461.21,546.285
EKONOMI SYARIAH,UNIVERSITAS TRUNOJOYO MADURA,humanities,505.4906410256409,411.075,584.26
PENDIDIKAN BAHASA DAN SASTRA INDONESIA,UNIVERSITAS TRUNOJOYO MADURA,humanities,493.78824324324324,425.21500000000003,567.55
PENDIDIKAN GURU ANAK USIA DINI,UNIVERSITAS TRUNOJOYO MADURA,humanities,496.2119444444444,440.125,553.2549999999999
AGRIBISNIS,"UPN ""VETERAN"" JAWA TIMUR",science,571.32575,547.3499999999999,668.25
AGROTEKNOLOGI ,"UPN ""VETERAN"" JAWA TIMUR",science,570.5729166666665,547.55,623.275
